word,count
ഇതൊക്കെ,641
തീര്‍ച്ചയായും,637
കഴിയില്ല.,635
പുറത്തു,630
എന്നു,627
പോകുന്നു,625
അപ്പോൾ,622
ഓരോ,618
എനിക്കറിയില്ല.,617
യുദ്ധം,616
എനിക്കറിയാം.,613
എന്തിന്,613
പോലീസ്,612
അറിയില്ല.,610
അതിന്റെ,610
ഇപ്പോ,609
അതോ,608
കയ്യില്‍,607
നല്ലത്,602
സാർ,593
എനിക്കും,585
പോകാന്‍,583
എന്തിനാണ്,582
നിങ്ങളോട്,582
താങ്കള്‍,581
ഇനിയും,580
അതില്‍,579
വച്ച്,579
അതാണ്,577
നിമിഷം,570
തിരിച്ച്,570
എനിക്കറിയില്ല,570
അറിയാം.,566
കഴിഞ്ഞ,566
കൊള്ളാം,563
എങ്കില്‍,563
പണി,562
കാണാം.,559
നോക്കി,557
താഴെ,553
ചെയ്തു.,553
അതിനെ,553
അവസാനം,552
ഞാനത്,542
നല്ലത്.,540
മറ്റൊരു,538
പ്ലീസ്,537
കഴിഞ്ഞു,535
എന്നാണ്,534
ഇതെല്ലാം,534
അടുത്ത്,534
ആയി,532
ആകെ,532
എന്ന്.,531
കുറെ,531
ആയിരുന്നു.,531
കൂടുതൽ,529
മൂന്ന്,527
നീയും,526
പരിഭാഷ,525
രാവിലെ,521
അല്ലെങ്കിൽ,520
ചിലപ്പോള്‍,519
വെള്ളം,517
അതും,515
ഒന്നു,513
ചെയ്യും.,511
വീട്,509
ഇത്ര,509
നേരെ,509
ശബ്ദം,508
എന്നും,505
ഫോണ്‍,504
കൊണ്ടു,503
അറിയില്ല,503
പോകുന്നു.,502
വരാം.,500
തവണ,498
മാറി,492
ഇതുവരെ,486
അതായത്,484
പോ.,483
മുന്‍പ്,480
അറിയാമോ,479
വേണോ,477
മുഴുവൻ,477
കൊള്ളാം.,477
മനസ്സിലായോ,474
അവ,472
ഇന്നലെ,470
എന്നാ,465
അവർക്ക്,463
തരാം.,463
വീട്ടിൽ,462
വരുന്നത്,462
കാര്യങ്ങൾ,462
കിട്ടി,459
സര്‍.,458
ദാ,455
പറയൂ.,454
ഏതു,451
ഭാര്യ,451
ആരോ,450
ഹാരി,450
സാർ.,447
സഹായം,446
ആണെന്ന്,446
നിനക്കു,444
മാത്രം.,441
അവനു,441
ആളുകള്‍,441
കാലം,441
അധികം,440
എവിടെയാണ്,439
അച്ഛന്‍,438
പകരം,437
തന്നെയാണ്,435
അതിന്‍റെ,434
യാത്ര,432
പോലെ.,431
ലോകം,430
ഇതില്‍,429
ക്ഷമിക്കണം.,428
കഴിയില്ല,426
പോകൂ,425
വന്ന്,422
കണ്ടു.,422
കാണാം,422
പറയും,420
പറ.,420
അതാണ്‌,419
ഒരേ,418
പറഞ്ഞത്.,418
കരുതി,418
ഏത്,416
അന്ന്,415
സാര്‍,415
അപ്പോ,415
ഇല്ലേ,414
കഴിയും,414
മിസ്റ്റര്‍,413
അമ്മേ,413
ഒന്നുമില്ല.,412
കുട്ടി,412
നീയെന്താ,410
എന്തുകൊണ്ട്,410
ഉണ്ടായിരുന്നു.,409
എന്നാലും,409
അതാ,408
ഇത്രയും,407
ഗീത,406
ഞാനാണ്,406
ഉം,405
മൂന്നു,405
കഥ,403
വന്നു.,400
നില്‍ക്ക്,400
അതൊക്കെ,399
തല,396
അവള്‍ക്ക്,395
വിവാഹം,394
നല്ലൊരു,393
അച്ഛാ,392
ശരിയാണ്.,392
എന്നത്,391
ഉണ്ടായിരുന്നു,389
ഞങ്ങൾക്ക്,388
മാത്രമാണ്,387
തീർച്ചയായും,386
കഴിഞ്ഞു.,386
കേസ്,386
മോനെ,385
ഹായ്,384
ചോദ്യം,384
വരാന്‍,382
വല്ല,381
മാത്രമല്ല,381
ഒരാളെ,380
സാധനം,379
നമ്പര്‍,374
വരുന്നു,374
പിന്നീട്,374
പോകും,373
പറയാൻ,373
സമയത്ത്,373
താങ്കളുടെ,373
ഉവ്വ്,373
സന്തോഷം,372
അയാള്‍ക്ക്,372
പറഞ്ഞാല്‍,369
വര്‍ഷം,368
കാശ്,368
ഹേ,368
എനിക്കത്,367
ഒന്നുമില്ല,366
കേട്ടോ,366
മരിച്ചു,366
അദ്ദേഹത്തെ,365
തോക്ക്,365
മുഖം,363
എങ്കിലും,362
വെടി,362
ആര്,360
വല്ലതും,360
ചെയ്യുന്നു,359
തിരികെ,359
തരാം,357
മുൻപ്,357
തമാശ,356
എന്തൊരു,356
മുതല്‍,356
കഴിയും.,355
സാധാരണ,355
ചെയ്ത്,353
പോവുകയാണ്.,352
അതെന്താ,352
കിട്ടി.,351
പോകണം.,351
ഹലോ.,350
പിടിച്ചു,350
ഒരാള്‍,347
പറയാം.,347
ഉത്തരം,347
വാക്ക്,345
ആദ്യത്തെ,345
തോന്നുന്നത്,345
നോക്കൂ.,344
ഇത്തരം,342
ചിലപ്പോ,342
പറഞ്ഞ,341
നോക്കാം.,341
കുട്ടികളെ,337
അവസാന,336
ബാക്കി,336
നീയൊരു,335
അകത്തേക്ക്,335
നേരം,335
കാണിച്ചു,334
മറ്റു,333
ചെയ്യണം,333
ഇവനെ,332
ആഹ്,329
സ്വപ്നം,326
ബൈ,326
എന്നാണ്.,325
കുഴപ്പം,325
വിട്ടു,324
പോകാൻ,324
കണ്ടിട്ട്,324
ചിലപ്പോൾ,322
അങ്ങിനെ,322
അതിൽ,321
അയ്യോ,321
അമ്മയെ,321
നിങ്ങടെ,320
നിൽക്ക്,319
അദ്ദേഹത്തിന്റെ,315
നേരത്തെ,315
മാസം,315
മാഡം,315
എല്ലാരും,314
അവൾക്ക്,314
അതേ.,313
ചെയ്യാം.,313
ഇതിനു,313
ശരിയാണ്,313
പറയാം,312
കിട്ടും.,310
വീട്ടിലേക്ക്,309
വരാം,309
അതെല്ലാം,308
മിസ്റ്റർ,307
വില,307
ആദ്യ,307
നാല്,306
പോകും.,306
പറ്റും,305
മുകളില്‍,305
താ,304
ആളുകളെ,304
ചെയ്ത,304
തരൂ.,304
ഉള്ളത്,303
പറഞ്ഞില്ലേ,303
കാര്‍,303
ഏതെങ്കിലും,303
ഒരിക്കല്‍,303
നടക്കുന്നത്,302
മരണം,302
തരൂ,302
കൂടാതെ,302
മോശം,302
അമ്മയുടെ,302
അച്ഛൻ,301
പൈസ,301
ഉടനെ,301
ഇവന്‍,301
നിങ്ങളും,300
നശിച്ച,300
പാവം,300
തോന്നുന്നില്ല.,299
സ്ത്രീ,298
മോളെ,298
വിട്,297
ദിവസവും,296
ഞാനിവിടെ,296
തന്‍റെ,295
മുന്നില്‍,295
ചെയ്യുന്നു.,292
കുറേ,291
തീര്‍ച്ചയായും.,290
മിനിറ്റ്,290
എടുത്തു,289
എങ്ങനെയാണ്,289
ഞാനിത്,289
കിട്ടും,288
മരിച്ചു.,288
പറയുന്നത്.,288
ഭയങ്കര,288
അതൊന്നും,287
സ്വാഗതം,286
സോറി,285
തുടങ്ങി,285
വരുന്നു.,284
എടാ,283
ഡോക്ടർ,282
അങ്ങ്,282
വാതില്‍,282
നമ്മെ,281
ഡോക്ടര്‍,280
പരസ്പരം,279
എവിടെയാ,278
കാണും.,277
എന്താണെന്ന്,275
പ്ലീസ്.,275
കളി,275
പേരും,274
ആരെയും,274
കല്യാണം,272
വണ്ടി,272
അവര്,271
പറ്റുമോ,271
കുഴപ്പമില്ല.,271
ആവശ്യം,271
ഉദ്ദേശിച്ചത്,271
പോകൂ.,270
ആളുകൾ,270
അറിയുമോ,270
പറ്റിയ,269
വർഷം,269
കാണും,268
ചെയ്യാം,267
പോകണം,267
സാര്‍.,266
പല,265
ശരീരം,265
എങ്ങനെയുണ്ട്,265
ഒപ്പം,264
പറഞ്ഞാൽ,263
വന്ന,263
തോന്നുന്നുണ്ടോ,263
നുണ,262
ഒരെണ്ണം,262
നില്‍ക്കൂ,262
പോയത്,261
ഭാഗം,260
അവസരം,260
സർ.,259
എങ്കിൽ,258
ശക്തി,258
അഞ്ച്,258
എങ്ങിനെ,258
സംഭവിച്ചത്,258
അദ്ദേഹത്തിന്,258
കുട്ടിയെ,258
ഫോട്ടോ,258
കടന്നു,258
മുന്നോട്ട്,257
ഒന്ന്‍,257
നിന്നു,256
നിര്‍ത്ത്,256
പരിപാടി,255
രക്തം,255
വല്ലാതെ,254
ചെയ്യണം.,254
ജീവനോടെ,253
കൊല്ലും,253
ആര്‍ക്കും,252
ഓഫ്,252
എന്തിനു,251
അകത്തു,251
വരുന്ന,251
ചായ,250
ചെയ്യുന്ന,249
വന്നത്.,249
മൊത്തം,247
എന്ന്‍,247
പിടിച്ച്,247
ഇതിൽ,247
ജോണ്‍,247
പെട്ടന്ന്,247
മുഴുവനും,247
തെറ്റ്,247
നീയാണ്,245
നിൻറെ,245
ഉള്ളൂ.,245
ഹേയ്.,244
സിനിമ,244
പറയണം,244
ധാരാളം,244
ഇതിന്റെ,243
മികച്ച,243
അതുപോലെ,243
കണ്ടില്ലേ,243
നി,243
കാണുന്നത്,243
ക്ഷമിക്കൂ,243
എല്ലാവര്‍ക്കും,241
ഓ.,241
ഇതിന്,240
നിന്നുള്ള,240
സംസാരിക്കാന്‍,240
പുറത്തേക്ക്,239
താ.,238
നിർത്ത്,238
കുഴപ്പമില്ല,238
നിന്നാണ്,237
തമ്മില്‍,237
പറ്റൂ.,237
സന്തോഷം.,237
നമ്മുക്ക്,236
എന്നിട്ടും,236
കയ്യിൽ,236
താങ്കൾ,236
അല്ലാതെ,236
സ്ഥലത്ത്,234
ഏയ്,234
എല്ലാവരെയും,232
ചുമ്മാ,232
അവസാനത്തെ,232
പറയുന്നു.,231
ശരിയല്ലേ,231
തുടങ്ങി.,231
പോകുന്ന,230
അറസ്റ്റ്,230
വേണമെങ്കില്‍,230
ഇതിനെ,230
മനുഷ്യന്‍,230
വിളിച്ചു,229
ഇവിടം,229
അവരോട്,229
മാറ്റി,229
കുടുംബം,228
താങ്കള്‍ക്ക്,228
കൊച്ചു,227
സ്കൂളില്‍,226
കൈകാര്യം,225
വരാൻ,225
വൃത്തികെട്ട,225
കുട്ടികള്‍,224
നിയമം,224
പോവുകയാണ്,224
കഴിഞ്ഞ്,224
കള്ളം,224
വേറൊരു,224
ഇവര്‍,224
അദ്ദേഹത്തിന്‍റെ,223
പ്രധാന,223
ഇവിടുന്ന്,223
മുതൽ,222
നമ്പർ,222
പാടില്ല.,222
അത്.,221
ഇതൊന്നും,221
ആയിരിക്കും,221
ഭാഗ്യം,221
നിനക്കൊരു,220
ദൈവമേ.,220
എൻറെ,220
അത്രയും,220
പറയുന്ന,220
ജീവന്‍,219
വരുന്നുണ്ട്.,219
കാര്യത്തില്‍,219
വേണ്ടി.,219
ഡാഡി,219
കൊല്ലാന്‍,219
പ്രത്യേക,218
അടുത്തേക്ക്,218
പാട്,218
വിചാരിക്കുന്നത്,218
പറഞ്ഞോ,218
സംസാരിക്കുന്നത്,217
ഉവ്വ്.,217
നിനക്കെന്താ,217
കൊന്നു,217
ശരിയായ,216
തോന്നുന്നത്.,216
കുറ്റം,216
ബന്ധം,216
നില്‍ക്ക്.,216
എന്തേ,215
ചെയ്തത്.,215
തോന്നി,215
കയറി,215
പറ്റും.,215
നോക്കട്ടെ.,215
ആള്‍,214
കാണണം.,214
രണ്ടും,214
ഫോൺ,214
ഒറ്റ,214
വിട്ട്,213
നോക്കാം,213
വരില്ല.,212
നിങ്ങളെന്താ,212
മറുപടി,212
വേണമെങ്കിലും,212
അവനോട്,212
തീരെ,212
കണ്ടാല്‍,211
ഓക്കേ.,211
അകത്ത്,211
ഞാനാ,211
ഇതെന്താ,210
പറഞ്ഞ്,210
തന്നെയാണ്.,210
രീതിയില്‍,210
കരുതുന്നത്,209
യഥാര്‍ത്ഥ,209
ഏകദേശം,209
കണ്ണ്,208
ഡി,208
ആളെ,208
പിടിക്ക്,208
കൊണ്ടാണ്,208
വല്ലാത്ത,208
ചുറ്റും,208
ഒട്ടും,207
മണിക്ക്,207
മുറി,207
സാരമില്ല.,207
നിങ്ങളൊരു,206
പതുക്കെ,206
സാധനങ്ങള്‍,205
എനിക്കൊന്നും,205
മറന്നു,205
അതുകൊണ്ടാണ്,205
ഭാര്യയെ,204
മനസ്സിലായി,204
പോകുന്നില്ല.,203
കാണണം,203
ദൂരെ,203
തോന്നി.,202
ഒരിക്കൽ,202
നിമിഷം.,202
എടുത്ത്,201
ഇതാ.,201
മനസ്സിലായി.,201
ഇതിന്‍റെ,200
അവസ്ഥ,200
അല്പം,200
നീയെന്നെ,200
എപ്പോഴെങ്കിലും,200
ക്യാപ്റ്റന്‍,199
ഉറപ്പാണോ,199
കറുത്ത,199
നാശം.,199
അവനൊരു,199
അപകടം,198
നിൽക്ക്.,198
രൂപ,198
സത്യത്തില്‍,198
കോടതി,198
എനിക്കിത്,198
വേഗം.,197
തരം,197
വരെ.,197
കൊല്ലും.,197
കാഞ്ചി,197
വേദന,197
നന്നായി.,197
നിങ്ങള്‍ക്ക്‌,197
ദൈവത്തെ,197
സാരമില്ല,196
ഇയാള്‍,196
വേണ്ടാ,196
പേര്‍,195
കത്ത്,194
ഇറങ്ങി,194
മാത്രമാണ്.,194
മിക്കവാറും,194
താങ്കളെ,194
മോനേ,193
ബൈ.,193
നോക്കുന്നത്,193
ഇല്ലാതെ,193
ക്ഷമിക്കൂ.,192
കണ്ടെത്തി,192
നിങ്ങളെന്നെ,192
ഇവിടുത്തെ,192
ഒഹ്,191
പ്രാവശ്യം,191
എന്തുപറ്റി,191
ആദ്യമായി,191
വിധി,191
പേരെ,190
പാട്ട്,190
ചെന്ന്,190
ഒറ്റയ്ക്ക്,190
തീർച്ചയായും.,190
മറ്റ്,189
ഇവൻ,189
സംഭവം,189
തന്റെ,189
അയാൾക്ക്,188
വസ്ത്രം,188
രാജ്യം,188
മഴ,188
പറയും.,187
ഇതാണോ,187
ഡോ.,187
കരുതുന്നു,187
കിട്ടിയ,187
നിന്ന്‍,187
ഹൃദയം,187
എന്തും,186
ഇതുപോലെ,186
കണ്ടത്,186
അതല്ല,186
ഒരാൾ,186
ഓകെ,185
വേണ്ടിയാണ്,185
കൈയ്യിൽ,185
ഇല്ലാ,185
അച്ഛനെ,185
ഹാരി.,185
കിട്ടിയോ,185
ഇവിടെ.,184
കണ്ട്,184
വിശ്വാസം,184
ഇന്നത്തെ,183
പാടില്ല,183
പെട്ടി,183
ഇരിക്കൂ.,182
മകന്‍,182
വാതിൽ,182
അഞ്ചു,182
അങ്ങോട്ട്,182
പ്രിയപ്പെട്ട,182
ഒരുമിച്ച്,182
ആരുടെ,181
ഒരേയൊരു,181
ഉള്ളൂ,181
ചോദിച്ചു,181
സുഖം,181
കിട്ടിയത്,181
ഇഷ്ടം,180
നിങ്ങളാണ്,180
ആയിരിക്കും.,180
മാപ്പ്,180
ക്ഷമ,180
നോക്കട്ടെ,180
സ്നേഹം,180
കരുതുന്നു.,179
ഏറെ,179
എന്നാണോ,179
പോയ,178
പകുതി,178
വയ്യ.,178
സംസാരിക്കാം.,178
ഇരിക്ക്.,177
പപ്പാ,177
ഇതും,177
യാതൊരു,177
എല്ലായിടത്തും,177
കൃത്യമായി,176
ഭൂമിയിലെ,176
സംസാരിക്കണം.,176
മണിക്കൂര്‍,176
മനസ്സ്,175
പറയണം.,175
പ്രൊഫസർ,175
ദൂരം,175
പറയട്ടെ,175
ആയി.,175
വല്യ,174
നേരിട്ട്,174
ചെയ്യേണ്ടത്,174
നിനക്കും,174
മാസ്റ്റര്‍,174
വലിയൊരു,174
പറ്റിയത്,174
വിശ്വസിക്കാന്‍,174
പിടിക്കാന്‍,173
ഇയാളെ,173
ഉപയോഗിച്ച്,173
മുടി,173
തീരുമാനം,173
വിചാരിച്ചു,173
ജീവിതത്തില്‍,173
നമുക്കു,172
പോട്ടെ,172
തുറന്നു,172
എത്തി,172
മുകളിൽ,172
അങ്ങോട്ട്‌,172
ഏതോ,172
ശ്രമിച്ചു,172
കഴിയുമോ,171
നിനക്കറിയാമോ,170
പോകുന്നത്.,170
എല്ലാവർക്കും,170
നീയത്,169
അയാളോട്,169
ഏയ്‌,169
മകനെ,169
വിവരം,169
കണ്ട,169
നിക്ക്,169
തെണ്ടി,169
റൂം,169
പിടിച്ച,168
നിനക്കത്,168
ചിലത്,168
സുഹൃത്ത്,168
ഇതെന്റെ,168
നായിന്റെ,168
അങ്ങയുടെ,167
ദേഷ്യം,167
ഉറപ്പ്,167
അവള്‍ക്കു,167
ഓടി,167
യെസ്,167
വിടൂ,167
ഏതാണ്ട്,167
സംഭവിച്ചു,166
ആരെയെങ്കിലും,166
നമുക്കൊരു,166
പെണ്ണ്,166
പത്ത്,165
തീ,165
തരാന്‍,165
മുന്നിൽ,165
സഹായിക്കാന്‍,165
ദൈവത്തിന്‍റെ,165
വിചാരം,165
എന്തായിരുന്നു,165
മറ്റേ,164
നീണ്ട,164
നഗരം,164
കൊല്ലം,164
മിസ്സ്‌,164
അതെന്റെ,164
കാര്യം.,163
കഴിക്കാന്‍,163
അമേരിക്കന്‍,163
അതെങ്ങനെ,163
ആവശ്യമില്ല.,163
ഞാനവനെ,162
വാടാ,162
ഇത്തിരി,162
കാത്തു,162
പേരില്‍,162
മനസിലായോ,162
മിസ്,162
രണ്ടുപേരും,162
ഇതിലും,162
ഞാനോ,162
സത്യത്തിൽ,161
കൂടി.,161
ആഗ്രഹം,161
ചെയ്യൂ,161
കേട്ടു.,161
രണ്ടാം,161
വെറുമൊരു,161
കാർ,161
ഡാ,161
ഇന്നു,161
പോടാ,160
ഉദ്ദേശിക്കുന്നത്,160
ജനങ്ങള്‍,160
ഫുക്ക്,160
ആർക്കും,160
കാര്യമില്ല.,160
എന്തൊക്കെ,160
ഞാന്‍.,160
മരിക്കാന്‍,159
ചിത്രം,159
അതിലും,159
ചെയ്യുന്നത്.,159
ഞാനിപ്പോള്‍,159
അതെയോ,159
മറ്റോ,158
ഇംഗ്ലീഷ്,158
ശ്വാസം,158
ലോകത്തിലെ,158
ധൈര്യം,158
ചേട്ടാ,158
ഹോ,158
ശെരി,157
തുറക്ക്,157
ഞാനൊന്ന്,157
ഭായ്,157
ചെയ്യ്,156
ഇരിക്ക്,156
സഹായിക്കൂ,156
ഇല്ലെങ്കില്‍,156
നമുക്ക്‌,156
വിളിക്കാം.,156
നിങ്ങള്ക്ക്,156
എപ്പോള്‍,155
കത്തി,155
ഞാനെന്റെ,155
ദേ,155
പറ്റൂ,155
മുന്നേ,155
ഞാനീ,155
ഉണ്ടെന്ന്,154
പോയാല്‍,154
കൊന്നു.,154
കണ്ടിട്ടില്ല.,154
ശെരിക്കും,154
പത്തു,154
സ്വാഗതം.,154
അരുത്,154
ഇവരെ,154
താന്‍,154
അവരെല്ലാം,153
അതെനിക്ക്,153
അറിയാന്‍,153
സന്ദേശം,153
വയ്യ,153
ഇല്ലല്ലോ,153
പിന്നാലെ,153
കേട്ടില്ലേ,153
ഓക്കെ,153
കുഞ്ഞിനെ,152
മനുഷ്യൻ,152
ഹായ്.,152
തോന്നുന്നില്ല,152
തെറ്റായ,152
ഉള്ളില്‍,152
മനോഹരമായ,151
വിട്.,151
പറ്റുന്നില്ല.,151
കടം,151
നടന്നു,151
ചെയ്യൂ.,151
മൂലം,151
എന്നോടു,151
നിങ്ങക്ക്,151
ചെയ്യുക,150
ആത്മഹത്യ,150
ല്‍,150
പോകുകയാണ്.,150
ഞങ്ങളോട്,150
സ്ഥാനം,150
നടന്ന,150
കാലത്ത്,150
പോലീസിനെ,150
പുസ്തകം,150
പോവാം.,150
ഭര്‍ത്താവ്,150
ബോസ്,150
ഒരൊറ്റ,149
ജീവൻ,149
സൂക്ഷിച്ച്,149
തമ്മിൽ,149
കൊന്നത്,149
ഞാനെന്‍റെ,148
ജോൺ,148
അമ്മയും,148
എങ്ങോട്ടാ,148
ഒരുപക്ഷേ,148
സോറി.,147
അച്ഛനും,147
പോലും.,147
പിടിക്ക്.,147
പെണ്ണിനെ,147
ഉണ്ടെങ്കില്‍,147
ചുവന്ന,147
അതിനുള്ള,147
വേണമെങ്കിൽ,146
വരുന്നുണ്ട്,146
കൊല്ലാൻ,146
പോയോ,146
ഇങ്ങു,146
പ്രധാനപ്പെട്ട,146
സമ്മാനം,145
കുറഞ്ഞ,145
നോക്കു,145
ജനറല്‍,145
വന്നതാണ്.,145
ഇതെന്‍റെ,145
അച്ഛന്റെ,145
കുഴപ്പമൊന്നുമില്ലല്ലോ,145
ലോകത്ത്,145
കരുതുന്നുണ്ടോ,145
ജാക്ക്,145
ഒന്നുകൂടി,144
സ്വാതന്ത്ര്യം,144
അടി,144
ഇത്.,144
പ്രകാരം,144
ഐ,144
ഒരുപക്ഷെ,144
എളുപ്പം,144
കാറില്‍,144
കണ്ടെത്താന്‍,144
ചീത്ത,143
എല്ലാത്തിനും,143
വന്നാല്‍,143
നില്‍ക്കൂ.,143
ഇവ,143
വളരെയധികം,143
എങ്ങനെയാ,143
എടുക്ക്.,143
കണ്ടെത്തി.,143
തന്നു,142
നിര്‍ത്താന്‍,142
അവരു,142
മാറ്,142
നീ.,142
വേണ്ടേ,142
രഹസ്യം,142
മുന്നോട്ടു,142
ഗോ,142
നേരത്തേ,142
കഴിഞ്ഞാല്‍,141
മമ്മി,141
ചെയ്തോ,141
നിറഞ്ഞ,141
ഇവിടുന്നു,141
ഭാഷ,141
പറയുക,141
എന്തുകൊണ്ടാണ്,140
അവിടുന്ന്,140
കേട്ടു,140
ആഗ്രഹിക്കുന്നു.,140
വെളിച്ചം,140
അവരോടു,140
ലോകത്തെ,140
ഭാവി,139
എണ്ണം,139
ഉണ്ടാകും.,139
മരിക്കും.,139
വന്നിട്ടുണ്ട്.,139
തരും.,139
എന്നെയും,139
കേള്‍ക്കാന്‍,139
വാങ്ങി,139
ബോട്ട്,139
തരും,139
യൂ,139
പോവുകയാണോ,139
ബാഗ്,138
ആറു,138
താക്കോൽ,138
തരാൻ,137
ഒന്ന്.,137
കിട്ടുമോ,137
കണ്ടാൽ,137
പ്രത്യേകിച്ച്,137
മോനെ.,137
നീയെന്തിനാ,137
ആയുധം,136
