word,count
μιλήσεις,61477
σταματήσει,61469
μάχη,61172
δίνει,61080
σκεφτόμουν,61055
ήρθατε,61053
πηγαίνετε,60932
αδελφή,60780
ψηλά,60668
μεγάλος,60625
βασιλιάς,60426
εξαιτίας,60388
ανάγκη,60157
βγάλω,60147
οκ,60107
ματιά,60092
τέλειο,60048
βρείτε,60018
έχασα,59977
αδερφός,59923
λιγότερο,59907
έπεσε,59906
παίρνεις,59903
δεσποινίς,59878
άκουσες,59835
αεροπλάνο,59755
μπορούσαμε,59358
Τομ,59323
βγει,59229
τίποτε,59163
πρώην,59156
γραμμή,59107
δουλεύω,58843
βασιλιά,58795
βλέπετε,58634
χιλιάδες,58622
πόδι,58560
μένει,58164
ανάμεσα,58152
παρελθόν,58122
συχνά,58105
ξενοδοχείο,58028
απάντηση,57923
σκέψου,57915
δουλειές,57798
δουλεύεις,57788
ατύχημα,57738
δείχνει,57667
Σάρα,57634
μικρός,57557
ειλικρινά,57400
πεθάνω,57306
αφήσουμε,57294
πεθάνεις,57235
κλειδί,57158
παίζει,57056
άτομα,57009
τελείως,56902
γύρνα,56836
χάρηκα,56676
επαφή,56504
εισαι,56492
άνοιξε,56394
φεύγω,56319
ορκίζομαι,56218
κάποιοι,55892
μάνα,55717
χώρο,55660
έστειλε,55634
συγχαρητήρια,55627
μείνετε,55545
πιστεύει,55538
παράξενο,55464
αφορά,55406
ξαφνικά,55337
τέσσερα,55279
φαίνεσαι,55263
μισώ,55219
έλεγες,55197
αγαπάς,55144
δολοφόνος,55101
κοιτάς,55058
κόσμου,55039
δεξιά,55020
πίστευα,54952
προσέχεις,54893
παίρνω,54887
ειμαι,54878
λέγεται,54807
λόγω,54792
μέτρα,54484
πήγες,54470
σήκω,54468
φωνή,54456
κάνατε,54416
τηλεόραση,54406
τραπέζι,54404
παρέα,54391
μηχανή,54225
δώσ',54040
ασφαλής,53991
εκ,53773
τρελό,53765
Μάικ,53701
παλιό,53674
κίνηση,53635
πάντων,53592
ύπνο,53473
ζήτησε,53361
πρόγραμμα,53316
κρίμα,53159
απόφαση,53151
μπαρ,53133
θανάτου,53085
νωρίς,52958
έβαλε,52895
εβδομάδες,52716
σ,52708
θύμα,52594
μπες,52535
Υόρκη,52498
χρονών,52464
ανήκει,52396
επόμενο,52330
προσπαθεί,52323
γιαγιά,52170
αισθάνομαι,52109
μπάνιο,52067
ψυχή,51976
έδωσα,51972
ζει,51964
αντί,51949
σταματήσεις,51907
σύμφωνα,51816
δυνάμεις,51667
ποιοι,51636
βρες,51587
χάσει,51571
αγόρια,51514
πρόεδρος,51472
δικαίωμα,51419
λίγες,51230
τραγούδι,51136
σκηνή,51132
κύριο,51076
βάλεις,51011
'ναι,51001
μαγαζί,50965
φέρει,50965
άρχισε,50954
δώ,50707
ολα,50607
ει,50542
διαφορετικά,50496
ακούσω,50421
αρκετό,50268
βάλει,50232
λιγάκι,50154
ασφαλείας,50112
ελπίδα,49997
κου,49984
προσπάθησα,49974
νεκρή,49959
μπει,49923
έφερα,49888
εγω,49850
ζητήσω,49850
ησυχία,49836
κώλο,49709
γεγονός,49643
πιστέψω,49582
αγαπάω,49517
σκότωσες,49498
ψάχνω,49492
όνειρο,49388
δυνατά,49316
νούμερο,49286
ποιό,49221
αναφορά,49147
προσωπικό,49115
αφήσει,49006
γιατι,48902
τέσσερις,48875
κανόνες,48872
ειδικά,48850
έκπληξη,48694
καταλάβει,48680
σκοτώσουν,48556
αριστερά,48491
εύκολα,48467
δεύτερη,48412
πηγαίνω,48361
αληθινό,48330
παίζεις,48320
πολλούς,48291
γιατρό,48243
πρεπει,48235
Ντέιβιντ,48233
βλέπει,48174
Καλησπέρα,48129
κουτί,48062
δίνω,48038
πλανήτη,47960
προσπαθείς,47866
βγες,47793
κ,47680
επιστρέψω,47646
πολυ,47607
σκεφτώ,47576
έφερε,47493
γυρίσει,47467
πήραν,47419
ξέχνα,47387
γνωρίζεις,47385
σιγά,47366
κάθαρμα,47358
συνάντηση,47306
καταλάβω,47287
Μπεν,47262
δυστυχώς,47205
γνώρισα,47192
εχουμε,47134
μεγαλύτερο,46867
ηλίθιος,46803
απίστευτο,46775
νέος,46768
μόνοι,46595
σταματήσω,46572
πάντως,46561
κινητό,46445
δύσκολη,46327
Χριστούγεννα,46308
καταλάβεις,46250
φόνο,46166
περάσω,46105
βγάλε,46068
φτάνει,46055
φαντάζομαι,46048
αλλού,46030
τσάντα,45966
επιχείρηση,45948
βόλτα,45899
ναρκωτικά,45859
απλό,45836
αδερφό,45835
χτύπησε,45768
σα,45761
υπέροχη,45741
στρατό,45723
διαφορά,45606
θάλασσα,45358
πράγματι,45291
δις,45268
γράμμα,45166
νωρίτερα,45153
αποδείξεις,45146
όποιος,45111
είπατε,45051
Αμερική,45046
σκοπό,45033
ναί,45030
κόλαση,44985
αγώνα,44937
παράθυρο,44812
τού,44777
απόγευμα,44777
ζωές,44677
είχατε,44660
έρθουν,44628
το',44562
μάτι,44543
εκκλησία,44532
δίνεις,44521
αρχίσει,44472
πρωινό,44304
ξαναδεί,44299
αρχηγός,44283
τωρα,44270
χειρότερο,44163
εταιρεία,44160
ήρθαν,44153
μεγαλύτερη,44135
νομίζει,44079
μείνουμε,44050
κρατήσω,43918
κτίριο,43763
αναρωτιέμαι,43756
άκουσε,43741
ακούσεις,43725
σκότωσα,43725
βγήκε,43646
βόμβα,43633
ξέχασα,43620
νεκροί,43607
απολύτως,43583
τρελή,43529
μπω,43459
θάνατος,43433
κρασί,43141
πόλεμος,43078
δικαστήριο,43054
πάρετε,42986
όλων,42928
λατρεύω,42923
μάθουμε,42922
κάποιου,42897
πηγαίνει,42826
νησί,42816
μίλα,42814
μάθημα,42758
βδομάδες,42661
Μαξ,42641
χρόνου,42598
σφαίρα,42590
δυνατόν,42568
μπήκε,42509
κρατήσει,42502
τέρας,42486
τάξη,42447
πρόσωπό,42416
ενδιαφέρει,42404
στάσου,42375
ποιά,42356
αφήνεις,42356
ήσασταν,42354
πάρουν,42307
γλώσσα,42302
φέρεις,42286
μέρη,42205
κάθισε,42197
χτες,42182
τυχερός,42150
κάρτα,42141
θεία,42125
πράκτορας,42093
γυρίσεις,42091
εξηγήσω,42043
σχέδια,42005
ρα,41974
συζητήσουμε,41953
αρχεία,41920
γύρισε,41918
σκύλα,41889
πλάτη,41881
χρειάζονται,41857
υπήρχαν,41833
μίλησα,41804
φτάσει,41773
διαμέρισμα,41768
Ωχ,41725
Τζέιμς,41722
βιβλία,41630
τσάι,41620
έρχεσαι,41587
ηλικία,41541
υπηρεσία,41394
σαι,41340
βασίλισσα,41308
όμορφα,41293
τράπεζα,41280
έβαλα,41205
άνδρας,41183
χαρτιά,41167
βάλουμε,41156
πρόεδρε,41118
κακή,41085
δείξε,41049
πράκτορα,41048
στοίχημα,41046
μαλάκα,41018
δωμάτιό,41000
ασφαλές,40995
εποχή,40971
κυβέρνηση,40961
δευτερόλεπτα,40908
μισή,40865
αδελφός,40803
βγαίνει,40790
αριθμό,40711
λαιμό,40695
βγούμε,40599
σταματήσουμε,40598
κάλεσε,40544
πόνο,40530
μέσω,40526
βγάλεις,40511
πήγαν,40473
γλυκό,40466
ζήτησα,40435
γιε,40434
κακός,40390
επικίνδυνο,40359
νομίζετε,40344
χειρότερα,40336
φας,40298
δόξα,40168
βοήθειά,40148
άφησα,40128
κάμερα,40118
δουν,40113
πέσει,40089
φτιάξω,40088
γαμήσου,40021
πέρασα,39970
φεύγει,39926
φορτηγό,39905
εταιρία,39891
'σένα,39874
μις,39848
παπούτσια,39705
εσυ,39623
βρήκαν,39615
δάσος,39599
πάρτυ,39489
μπλε,39451
βίντεο,39437
ήρεμα,39380
ανησυχώ,39335
ετών,39304
βαθιά,39302
γαμημένο,39294
όποτε,39260
μεγάλα,39256
σημάδι,39145
αδερφέ,39121
απαντήσεις,39118
στείλω,39013
προσωπικά,38974
κλειδιά,38947
μαχαίρι,38927
δώστε,38926
φοβερό,38815
κόλπο,38803
ζητώ,38770
ευτυχώς,38722
στρατιώτες,38673
κόκκινο,38635
πηγαίνεις,38598
κυβερνήτη,38584
ενας,38582
επιστρέψει,38581
φάμε,38489
βρέθηκε,38438
αρχηγέ,38417
άλλαξε,38299
μικρά,38291
χάσω,38227
πίστη,38182
βρουν,38167
κίνδυνο,38166
κομμάτια,38131
γίνονται,38121
ολοι,38119
δυνατό,38107
Μπιλ,38107
Παρίσι,38077
κοινό,38045
πόσες,38009
πραγματικό,37896
αισθάνεσαι,37884
έξυπνος,37878
πονάει,37851
περιμένουν,37836
βοήθησε,37798
δεύτερο,37794
αρχίζει,37738
ζώα,37710
θεραπεία,37674
δικέ,37646
συζήτηση,37639
σκληρά,37618
πιάσει,37470
τρένο,37465
ζωντανή,37442
τελειώσαμε,37434
γέφυρα,37428
διεύθυνση,37415
φεύγουμε,37408
κρατάει,37386
αλλαγή,37361
ονόματα,37328
θέσεις,37285
πιθανόν,37269
φεύγεις,37252
ολόκληρη,37202
μέρους,37150
μαύρο,37124
τηλεφώνησε,37046
πολλή,37039
Χάρι,36943
σωστή,36887
άλογο,36885
γεμάτο,36827
λύση,36805
διάστημα,36793
Τζιμ,36728
βγω,36706
καθένας,36670
ήρθαμε,36663
νεκρό,36661
πόλης,36660
βεβαίως,36658
χαλάρωσε,36625
δικηγόρος,36592
μύτη,36586
έδαφος,36584
χορό,36461
εμπιστοσύνη,36430
βγάλουμε,36409
ελεύθερος,36393
έφερες,36353
οπως,36346
καλοί,36343
βρίσκω,36308
δώσουμε,36298
μπύρα,36229
εύχομαι,36199
σοβαρό,36199
ενέργεια,36187
μυστικά,36140
ψάχνεις,36109
είπαμε,36097
λειτουργεί,36087
εικόνα,36062
διάρκεια,36060
μπάλα,35975
έχασε,35961
αυτής,35905
έγιναν,35867
επί,35761
προσπαθήσω,35737
διαφορετικό,35721
είδατε,35676
επτά,35655
Μπομπ,35613
περάσεις,35551
αρκεί,35549
έγκυος,35407
κρύο,35382
ταξί,35373
πιστεύετε,35368
τηλεφωνήσω,35362
αίθουσα,35355
Τζορτζ,35342
βοήθησέ,35342
ανθρώπων,35289
Λονδίνο,35231
προσφορά,35213
άκουσέ,35205
βήμα,35203
ειλικρινής,35188
άφησες,35157
γνωρίζει,35155
γίνουν,35134
κουζίνα,35081
βάζεις,35059
βγάζει,35035
εκείνον,34983
έπιασε,34970
ψάχνουμε,34946
αστυνομικός,34913
κιόλας,34905
πεθαίνει,34886
ίχνη,34872
κλείσε,34868
λέξεις,34863
απόλυτα,34823
γυρίσουμε,34782
τουαλέτα,34778
έφτασε,34742
Μαίρη,34725
συγχρονισμός,34665
εκτιμώ,34648
τρίτη,34645
δικούς,34604
έδωσες,34580
θέλαμε,34529
εξαρτάται,34514
κει,34467
ξεκινήσουμε,34437
κάν',34427
μέλος,34399
αγαπάει,34389
άσχημο,34378
αποκλείεται,34356
διορθώσεις,34346
στολή,34327
διακοπές,34310
μού,34305
σύζυγός,34302
φάει,34290
μπεις,34282
θέλατε,34248
έπαθε,34196
'πρεπε,34190
σκέψη,34187
εξαφανίστηκε,34148
χάσεις,34122
τοίχο,34007
βρίσκονται,33951
μεγάλε,33940
έργο,33938
φώτα,33926
συνεχίσουμε,33869
ιστορίες,33854
πίεση,33842
περάσουμε,33826
τεστ,33774
μίλια,33759
ηλίθια,33756
σεβασμό,33728
σερίφη,33711
μοίρα,33685
κρατήσεις,33683
πίστεψέ,33605
πτήση,33604
ολόκληρο,33597
φροντίσω,33597
Αχ,33564
παιχνίδια,33544
φταίει,33516
χάσαμε,33496
ζωντανό,33489
λογαριασμό,33488
σταθμό,33474
Χένρι,33449
έτοιμο,33448
ξύπνα,33447
κατάφερες,33445
πάθει,33324
αίσθηση,33315
φοράς,33300
υπεύθυνος,33293
στόχος,33277
σώσει,33274
έγκλημα,33273
περνάει,33271
τρύπα,33268
συμφωνώ,33232
πρόσβαση,33232
κοίταξε,33231
ρωτάς,33229
βόρεια,33201
κλαμπ,33174
κοιμηθώ,33169
βγάλει,33101
παραλίγο,33016
μαλάκας,32998
καλές,32993
κατι,32991
σκοτάδι,32920
Ντάνι,32874
δικηγόρο,32866
ζεις,32833
σύζυγος,32827
γινόταν,32777
τύποι,32760
διότι,32758
προσπάθεια,32753
Ρέι,32734
θυμάστε,32712
Πίτερ,32648
χρυσό,32645
αληθινή,32630
τόση,32619
περισσότεροι,32587
ειρήνη,32552
φάω,32546
γαμώ,32533
πνεύμα,32438
Τζέικ,32416
φτάσουμε,32409
λεωφορείο,32380
βγεις,32378
κρατάς,32372
γλυκέ,32343
ζώνη,32285
ηλίθιο,32283
ζευγάρι,32279
ζήσει,32277
πελάτες,32238
έχασες,32236
ταιριάζει,32219
πορεία,32216
περάστε,32212
ξεκίνησε,32207
εργαστήριο,32197
πιθανότητα,32131
βάρος,32111
καλέσω,32103
άνδρα,32096
ΗΠΑ,32075
ρίξω,32071
προτιμώ,32059
μπορούσαν,32021
πάτερ,32007
υπόλοιπα,31988
κοριτσάκι,31903
πύλη,31792
