word,count
feit,31676
waarmee,31612
betaal,31582
commandant,31569
vlees,31536
klote,31510
zingen,31510
Billy,31498
gasten,31497
geregeld,31427
ouwe,31422
koop,31375
dak,31362
ijs,31356
strijd,31341
kennis,31341
thee,31332
gestorven,31308
hoelang,31277
toestemming,31263
duren,31212
bedoelde,31178
haalt,31161
zwart,31132
begraven,31126
cel,31121
bedanken,31119
da's,31089
basis,31032
kilometer,31007
hoge,30994
verjaardag,30958
regering,30861
wraak,30842
last,30775
voet,30766
vriendje,30750
appartement,30717
doorgaan,30646
hoek,30606
verdorie,30582
indruk,30576
Ah,30573
Tommy,30568
eh,30531
soldaten,30518
test,30508
energie,30506
soldaat,30495
getuigen,30478
prachtige,30426
hiermee,30425
stoel,30421
werkelijk,30379
Walter,30376
breken,30375
glas,30368
risico,30345
raakte,30327
kogel,30316
plaatsen,30272
hangen,30257
simpel,30160
sporen,30141
noemt,30040
sterft,30021
reed,29982
kat,29906
bos,29898
vuile,29898
gevoelens,29879
ware,29877
grap,29863
lees,29850
vele,29838
afstand,29836
toegang,29821
geholpen,29792
vlak,29745
gooien,29673
Bobby,29667
zware,29585
boom,29582
moorden,29573
opdracht,29562
beeld,29509
keuken,29459
huilen,29424
brug,29419
levens,29414
Londen,29375
opa,29371
leiding,29369
Johnny,29315
dankzij,29263
bespreken,29232
heilige,29211
leidt,29197
Richard,29159
gebruikte,29153
fijne,29120
wens,29096
gat,29071
schoot,29071
leider,29066
verantwoordelijk,29064
geluid,29049
blauwe,28919
jurk,28874
sloeg,28867
welterusten,28843
stelt,28792
der,28791
schrijf,28780
vrijheid,28762
noemde,28716
stuurde,28708
ochtend,28701
slot,28678
sleutels,28678
Parijs,28627
ineens,28547
schoon,28512
ervaring,28512
passen,28449
geweer,28445
bouwen,28434
slaapt,28399
procent,28388
eenmaal,28382
enorme,28378
totaal,28368
taak,28296
stukje,28284
rol,28253
dorp,28212
Max,28179
belangrijke,28165
waarin,28149
uitzoeken,28148
enorm,28147
vergeef,28101
onschuldig,28092
gezeten,28055
geniet,28041
antwoorden,27976
gepraat,27951
twaalf,27942
overleden,27916
Mark,27914
draaien,27910
perfecte,27909
zorgt,27836
vertrek,27832
inspecteur,27812
tekenen,27801
vieren,27797
zwaard,27779
gratis,27757
Kate,27686
dossier,27673
controleren,27672
draait,27657
past,27610
rood,27609
ontvangen,27604
langzaam,27548
patiënt,27546
directeur,27485
armen,27464
rivier,27461
geweten,27447
actie,27440
besloten,27432
geslagen,27425
beest,27402
Rachel,27397
Goedenavond,27383
tijden,27331
beweging,27320
nadenken,27312
aangenaam,27278
bier,27270
pad,27266
verbergen,27253
woon,27251
zocht,27235
knul,27167
mist,27137
Charles,27087
verraden,27086
behoorlijk,27080
gearresteerd,27049
misdaad,27043
bezit,27032
zakken,27005
radio,27002
vis,26946
betreft,26943
ouder,26942
vecht,26942
aanvallen,26929
r,26913
onmiddellijk,26900
Ryan,26879
lab,26865
dader,26835
verschrikkelijk,26832
leeftijd,26791
Chris,26760
verdwijnen,26642
restaurant,26618
toevallig,26602
tegenhouden,26553
I,26525
draag,26457
vorm,26455
doos,26444
verpest,26441
klas,26421
wind,26415
and,26387
schreef,26381
Steve,26360
minuut,26299
vakantie,26284
honden,26263
neef,26261
Engels,26241
lol,26210
hoer,26201
leer,26186
twijfel,26154
volgt,26125
maan,26072
gelogen,26069
trap,26030
hersenen,26016
stopt,26011
vermist,25996
trouw,25988
verhalen,25958
gestoord,25954
wint,25932
Eric,25925
taxi,25914
uren,25874
binnenkort,25853
programma,25852
advies,25811
beveiliging,25811
lunch,25800
Street,25786
krant,25786
Eddie,25763
waardoor,25759
start,25750
Thomas,25723
prins,25717
Washington,25711
kosten,25701
wonder,25690
releases,25683
waarover,25646
gemakkelijk,25636
gewone,25563
terecht,25562
gemeen,25521
volwassen,25494
openen,25468
leef,25427
bruiloft,25426
voorkomen,25414
keren,25412
Claire,25410
krachten,25388
Robert,25286
majoor,25260
hopen,25257
gauw,25248
vergeven,25215
gekozen,25203
Daniel,25163
dol,25122
sommigen,25104
drankje,25090
wezen,25016
Anna,25013
auto's,25001
rijdt,24994
Christus,24970
luistert,24957
Scott,24942
medicijnen,24898
ontbijt,24857
ballen,24855
signaal,24794
opnemen,24751
durf,24735
geweld,24723
Lee,24706
prinses,24701
chef,24697
captain,24694
Martin,24689
ophalen,24680
DNA,24674
stemmen,24659
roep,24656
verloor,24626
rare,24602
kus,24594
mijnheer,24570
verlaat,24555
hoewel,24549
bedoeling,24504
akkoord,24496
jas,24496
fles,24482
vol.,24469
huid,24455
oplossen,24392
schade,24386
doelwit,24377
tanden,24347
landen,24318
gezocht,24310
momentje,24305
tonen,24302
Kevin,24293
genoemd,24289
mening,24289
halve,24272
gedrag,24261
bijzonder,24260
hoopte,24254
honderd,24243
dikke,24207
kregen,24200
ergste,24198
sexy,24183
vaker,24173
ontsnapt,24162
locatie,24150
motor,24075
betaalt,24042
springen,24014
duivel,24011
papieren,23996
machine,23989
magie,23960
neuken,23941
boel,23923
rook,23906
verborgen,23860
twintig,23796
ruikt,23783
betekenen,23782
bedacht,23770
okay,23762
gegevens,23761
kussen,23735
gegeten,23716
verband,23653
favoriete,23633
bedenken,23628
duizend,23613
proces,23583
bloemen,23563
persoonlijke,23561
verslaan,23528
majesteit,23515
kamp,23494
details,23484
afdeling,23478
geheimen,23466
klanten,23452
echtgenoot,23440
vermoordde,23438
bepaalde,23433
terugkomen,23421
reet,23419
zwak,23410
vrije,23395
steen,23361
aangevallen,23333
voedsel,23309
nachts,23304
vertrokken,23289
officier,23282
n,23247
strand,23239
ster,23205
Emily,23162
vaders,23150
jaloers,23142
kerels,23133
Luke,23130
belangrijkste,23076
nagedacht,23074
oren,23073
vijanden,23072
genaamd,23025
blijkt,22994
rusten,22986
Adam,22973
opeens,22960
medische,22949
lach,22942
afgesproken,22869
eeuwig,22862
City,22851
noorden,22829
voeren,22826
burgemeester,22814
Jason,22797
gevolgd,22777
overkomen,22754
nerveus,22712
afmaken,22706
publiek,22692
waardeer,22672
gekke,22670
rapport,22658
aangedaan,22655
bron,22650
universiteit,22648
video,22606
hielp,22589
zomer,22586
bieden,22581
duizenden,22561
paniek,22543
geloofde,22526
oplossing,22526
opzij,22441
edelachtbare,22429
steun,22419
post,22413
Arthur,22412
gedoe,22392
meegemaakt,22378
wellicht,22357
kies,22345
bad,22320
you,22296
Engeland,22293
sterker,22273
toilet,22233
geïnteresseerd,22189
steken,22165
eigenaar,22118
blik,22117
vangen,22102
cliënt,22068
broers,22052
grens,22042
CIA,22032
opstaan,22022
verwachten,22018
stappen,21979
fouten,21972
dichterbij,21959
vluchten,21939
homo,21892
geschoten,21881
William,21878
senator,21874
carrière,21824
genezen,21816
nauwelijks,21809
arts,21777
beelden,21765
jagen,21759
San,21756
trekt,21753
veld,21747
broeder,21738
dankbaar,21704
type,21678
Carter,21672
vernietigd,21649
logisch,21635
ziekte,21632
testen,21617
lijden,21589
herinnert,21527
super,21525
Lisa,21518
uwe,21503
bek,21469
speelde,21468
Rome,21466
moed,21466
vorig,21454
wiens,21437
lukken,21410
menselijke,21338
schot,21301
Amy,21269
geslapen,21268
Brian,21266
gaven,21239
dik,21226
Andy,21208
verboden,21178
telefoontje,21163
theorie,21161
drank,21125
laag,21121
domme,21011
las,20999
vreselijke,20995
vingers,20990
gebleven,20982
vertrekt,20980
lui,20966
loog,20950
jouwe,20946
trut,20942
goden,20924
droeg,20916
ontmoette,20903
Carl,20857
moeders,20843
stuurt,20841
nogmaals,20839
paarden,20839
harde,20802
vissen,20755
veroorzaakt,20755
manieren,20720
tevreden,20710
Clark,20698
verkoop,20685
vriendelijk,20673
straf,20667
vergadering,20659
kleur,20641
lid,20622
berg,20621
doodde,20615
achtergelaten,20605
menselijk,20592
blanke,20562
truck,20556
sterren,20551
kogels,20546
klant,20545
gelaten,20541
minister,20511
alarm,20502
godverdomme,20495
date,20489
herinneringen,20487
Jones,20451
gaaf,20419
volle,20403
genoegen,20390
toon,20386
snapt,20378
Chuck,20360
maatje,20349
aandoen,20326
deuren,20302
schijnt,20299
gezelschap,20297
vlug,20292
project,20291
hiervan,20288
kelder,20282
sukkel,20280
uitgenodigd,20272
meerdere,20269
Pete,20252
gedragen,20223
kluis,20212
ondanks,20209
Simon,20167
eng,20154
vogel,20144
compleet,20130
reizen,20123
gedachte,20110
storm,20103
km,20097
bende,20097
pond,20086
makkelijker,20058
belang,20051
leugenaar,20028
toeval,20027
afscheid,20017
Amerikanen,19980
Dave,19975
begrafenis,19965
klootzakken,19965
schattig,19954
war,19953
arresteren,19949
detective,19946
mooiste,19941
uitstekend,19931
aannemen,19901
Quality,19864
yeah,19862
doorheen,19852
spelletje,19832
big,19822
zwemmen,19815
Louis,19808
Chicago,19807
taart,19801
roken,19787
Alan,19778
vermoordt,19772
Don,19769
sterke,19766
des,19758
kaarten,19753
harder,19750
miljoenen,19746
bereikt,19726
genade,19716
korte,19659
gezond,19649
bak,19636
bevalt,19625
vasthouden,19609
vergissing,19609
ideeën,19594
kip,19592
Quantity,19589
Maria,19581
Matt,19564
troep,19538
verliest,19523
hiervoor,19510
verdiend,19506
leerde,19505
ernstig,19503
geheugen,19503
Kyle,19496
top,19488
bekijk,19475
opgesloten,19456
vaarwel,19439
ontvoerd,19406
hoger,19390
normale,19388
verstopt,19373
Frankrijk,19352
officieel,19349
Ted,19318
contract,19268
station,19264
tegenover,19263
gaande,19222
kwestie,19200
Alice,19175
vrijdag,19168
stukken,19165
punten,19156
coach,19155
Lucy,19145
Joey,19144
zojuist,19138
Mexico,19130
vloer,19116
virus,19078
poort,19075
bijvoorbeeld,19070
elf,19070
aanbod,19069
kunst,19068
lenen,19063
melk,19013
duur,18994
genieten,18982
klus,18975
tent,18971
stroom,18944
leugen,18932
verstand,18924
flink,18902
omgeving,18898
bescherming,18867
verdomd,18837
stilte,18824
Grace,18799
westen,18798
tuin,18792
ruim,18783
rotzooi,18753
wow,18750
films,18738
verzoek,18735
vrees,18717
Emma,18697
saai,18685
lord,18663
talent,18659
zicht,18651
gebouwd,18642
zuiden,18631
