word,count
ay,201561
vardır,200100
dolar,199517
tamamen,199514
hangi,199104
açık,198828
yaptın,196670
oldukça,196215
be,195144
yol,194611
kal,194473
neyse,191683
adamı,191467
bitti,190013
yüzünden,189978
Dr.,189456
olsa,189376
gelecek,189067
ancak,188906
olun,187922
başına,187560
söyledim,187465
yanında,187038
adım,186588
annem,186484
cevap,185876
ise,185643
kolay,185538
görünüyor,183579
aldım,183197
öyleyse,182974
dedi,182798
sahip,182742
birisi,182727
henüz,182263
anlıyorum,182131
yoktu,182020
yolu,181986
geldim,181463
beraber,180497
zamanı,180258
yapıyor,179995
onların,179966
buldum,179822
durum,179645
gitmek,179542
olmadığını,179460
konuşmak,178043
bazen,177968
takip,176705
bende,176704
oldum,176159
sakın,176117
aç,175718
savaş,174715
dünya,174408
genç,174274
adamın,172866
eder,172477
yardımcı,172396
yeniden,171212
on,170971
hızlı,170510
almak,170217
neredeyse,169032
altında,168891
uzak,168612
saniye,167930
hayatta,167657
yaptı,167559
konusunda,167075
göz,165780
evde,165448
John,165420
oğlum,165387
Jack,165193
boş,165067
süre,164949
halde,164639
ara,164317
ciddi,164073
söylemek,163796
vay,163524
düşünüyorsun,163254
azından,162655
sanmıyorum,162639
mükemmel,162466
duydum,162451
kaldı,161430
güçlü,161024
istedim,160673
galiba,160657
şeyin,160378
miyiz,160194
kan,159643
gelen,159393
tabi,159134
konuda,159071
günü,158799
ikinci,157716
düşündüm,157671
çıktı,156601
hepimiz,156377
bin,156128
silah,156000
herhangi,155788
ev,155781
muhtemelen,154740
söylüyor,154164
anladım,154095
yakın,154076
hayatım,154046
düşünüyorum,153800
rahat,153619
gidiyorum,153431
araba,153180
Alo,152979
çocuğu,152834
bebeğim,152773
insanların,152707
hayal,152544
hava,152039
dersin,151688
evlat,151683
arada,151618
kimin,150842
olacağım,150258
çalışıyorum,150128
acele,150083
olduğuna,149715
altı,149590
hareket,149367
kesin,149152
adamım,148561
garip,148518
sürü,148171
şeye,148059
başladı,147896
durumda,147239
verdi,146926
siktir,146770
herif,146451
hayat,146296
el,146211
geldin,146122
sende,145525
ortaya,145371
çalışıyor,144857
gelip,144705
acaba,144270
yaptığını,143386
kardeşim,142548
kapıyı,142361
şuna,142114
hatta,142113
oyun,142028
bilirsin,141987
gidiyoruz,141712
canım,141581
soru,141417
gizli,141368
komik,140485
arasında,140366
New,140243
verin,140241
durun,139763
varsa,139172
hepsini,139166
ihtiyacı,139080
beyler,138598
gelir,138520
terk,138242
böylece,138215
zarar,138121
yeterince,137716
şeyleri,137659
olmadan,137432
haklısın,136973
olacağını,136765
kısa,136654
telefon,136630
üzerine,136452
diyorsun,136088
istersen,136013
birinin,136008
geçti,135958
yapacağım,135743
ait,135661
Çeviri,135363
bebek,135305
Günaydın,134691
şaka,134667
içine,134462
olay,134402
kızı,134301
yolunda,134212
sanıyorsun,134153
arkadaşım,133811
etmeye,133632
gelin,133353
baban,133120
sürekli,133081
istediğin,132881
olmayacak,132775
beyaz,131863
uygun,131718
çıkar,131379
aynen,131249
nasılsın,131191
verdim,131189
dans,131139
çeneni,130492
gidiyorsun,130393
memnun,130298
ölüm,129706
dışında,129663
geceler,129370
tuhaf,129009
yüksek,127974
zamanda,127940
güle,127904
korkunç,127498
yaşlı,127334
tür,127124
yakında,126706
veriyorum,126628
değildir,126483
edecek,126077
bırakın,125857
olmadı,125817
işler,125629
dolu,125563
aldı,125251
fikir,125109
eden,125035
anladın,124992
mısınız,124719
olurdu,124434
neyi,124396
sensin,124333
sevindim,124185
ihtiyacımız,124163
neydi,123905
bilmek,123845
rahatsız,123618
mümkün,123605
kere,123519
ihtiyacın,123324
sanıyordum,123119
acı,122944
parayı,122824
yalnızca,122160
yapamam,121888
hissediyorum,121833
dedin,121815
tahmin,121650
ediyorsun,121329
üzere,121295
gerektiğini,120694
dikkatli,120407
istediğini,120314
geliyorum,120265
yapacağız,120166
kapa,119967
neyin,119937
insanları,119543
bizimle,119252
biliyordum,118910
güvenlik,118835
şöyle,118787
milyon,118511
varmış,118412
başkan,118322
sizinle,118296
dünyanın,118171
ölü,117986
çık,117857
vermek,116641
belli,116622
aşağı,116230
Affedersiniz,116093
yapacak,115745
yapmaya,115322
yemin,115238
dön,114847
otur,114826
at,113831
anlaşıldı,113577
oradan,113369
kaptan,113296
dek,113071
deli,112956
ana,112702
çek,112537
annen,112399
hasta,112390
olmayan,112068
inanamıyorum,111857
dışarıda,111705
birine,111523
the,111039
sefer,110707
berbat,110631
istedi,110576
yapıyorum,109994
içki,109847
Sam,109575
baş,109053
diyorum,108901
normal,108801
olup,108507
şans,108494
ettin,108431
güç,108322
iç,108033
tatlı,107973
a,107900
dair,107577
getir,107562
keşke,107451
gidin,107444
yavaş,106889
yukarı,106857
herkesin,106689
tehlikeli,106668
söyledin,106578
yeri,105815
evine,105775
bilmem,105686
pardon,105553
yapar,104324
hayatını,104248
aşk,104102
sessiz,104027
durumu,103985
Frank,103969
ele,103957
isterim,103877
hata,103754
kendisi,103743
üstüne,103482
biliyoruz,103159
duydun,102951
miydi,102854
aile,102774
hoşça,102728
önünde,102716
yeterli,102386
millet,102227
bununla,101857
yüz,101765
nefes,101710
bayım,101685
zamandır,101204
alıp,100741
asıl,100721
işim,100708
buradayım,100636
bilgi,100592
basit,100548
işini,100541
kahve,100507
diyor,100505
bakma,100435
koca,100307
kusura,99974
tut,99882
bunların,99770
Charlie,99729
sıcak,99453
görüyorum,99418
bilmiyor,98902
kızlar,98808
neye,98805
hak,98783
edeceğim,98688
ufak,98530
inanılmaz,98517
yedi,97940
aldın,97654
mıydı,97614
arkadaş,97548
yaşında,96749
benziyor,96686
yapacaksın,96515
adını,96470
tıpkı,96277
san,96206
sonraki,95824
olacaksın,95693
kızım,95618
herhalde,95560
ses,95532
gelmiş,95478
vakit,95435
dalga,95387
yıldır,95365
olduğun,95356
kimsenin,95330
birçok,95302
doğum,95263
alın,94906
erken,94588
köpek,94433
ilginç,94431
haklı,94318
görünüyorsun,94191
ikimiz,94119
temiz,94003
olmalısın,93990
olsaydı,93869
düşünüyor,93707
olmasını,93568
olduğum,93527
adına,93422
olası,93334
sesini,93332
cidden,93226
söylüyorum,93157
görüyor,93083
ajan,93023
fena,92877
bulmak,92738
mesaj,92517
almaya,92308
gayet,92122
buldun,92009
anlamıyorum,92007
yerinde,91946
şarkı,91912
düşün,91764
kızın,91735
söylemiştim,91661
Michael,91394
yapmam,91344
öldürmek,91341
acil,91077
bilir,90787
istiyorsan,90783
sağol,90758
gitmem,90730
yoktur,90706
seks,90588
konu,90442
evi,90388
yerini,90161
muhteşem,90140
hatırlıyor,89936
cinayet,89860
güvenli,89847
birden,89784
zamanlar,89676
ikiniz,89624
çekil,89621
sayın,89558
kimsin,89501
yaparım,89364
bilmiyordum,89346
kalk,89155
bekliyor,89072
buradaki,88872
canlı,88827
yanına,88820
sevgili,88659
geldiniz,88592
zavallı,87587
teslim,87292
lan,87135
rağmen,87124
yapalım,87012
üstünde,86864
kırmızı,86666
alabilir,86578
yürü,86421
söylüyorsun,86316
görünüşe,86290
söyleme,86264
gerçeği,86186
geldik,86094
numara,85829
unutma,85761
film,85698
olmaya,85697
sonsuza,85666
konuşma,85617
adamlar,85558
baksana,85360
kimseye,84869
arkadaşın,84710
özellikle,84437
sebep,84239
yaptığı,84084
George,83843
şeyden,83762
defa,83665
bizden,83646
uyuşturucu,83542
bağlı,83252
herşey,83196
bilemiyorum,83184
değiliz,83098
Tom,83054
gerekir,83052
suç,83000
onlardan,82969
pislik,82894
sebebi,82874
müzik,82838
çoktan,82801
olduğundan,82673
babası,82655
sıkı,82655
sonu,82629
parçası,82617
orospu,82563
patron,82443
alacağım,82378
tercih,82356
biriyle,82186
verir,82119
umurumda,81998
katil,81771
bahsediyorsun,81730
soğuk,81642
saçma,81599
parti,81357
elinde,81342
kalan,81116
sıra,81005
oda,80962
kayıp,80655
bekleyin,80635
eğlenceli,80446
burda,80437
eskiden,80404
Mike,80391
bi,80293
anlat,80278
burayı,80268
yaşıyor,80242
yapan,80230
ölmüş,79985
dedektif,79910
yemeği,79849
iyisi,79845
onlarla,79774
babamın,79653
çoğu,79524
günler,79313
Joe,79289
olma,79271
Peter,79270
yaptığın,79224
yapabilirim,79209
gerekiyordu,79202
istemiyor,79185
dürüst,79121
i,79113
işleri,79077
çocukları,79061
David,78954
şehir,78843
seviyor,78706
anlıyor,78639
dolayı,78401
isim,78238
yola,78087
sert,77995
tanıyor,77782
çalışıyorsun,77770
olmasın,77746
aşkına,77742
bulduk,77653
kral,77275
teklif,77124
anlamı,76969
kahrolası,76893
silahı,76794
alır,76770
göster,76723
bakayım,76514
alan,76497
istiyoruz,76443
general,76331
gitsin,76274
ahbap,76246
orası,76185
ağır,76044
tamamdır,75780
affedersin,75613
kapı,75564
hanımefendi,75538
tarafa,75501
e,75402
görmedim,75380
kara,75358
altına,75295
takım,75276
kalın,75162
insanlara,75098
söyleyeyim,75047
bok,74846
demektir,74741
geldiğini,74733
süper,74686
ikisi,74636
yüzbaşı,74607
canına,74426
edebilir,74330
kendim,74307
arkadaşı,74268
iğrenç,74185
taraftan,74156
davet,74091
kalmak,74044
adama,73940
görmeye,73934
sene,73905
hepiniz,73841
anlaşma,73827
yapmış,73757
aşık,73682
yarım,73650
sahibi,73591
vereceğim,73565
zorundayım,73539
siyah,73142
çocuğun,73063
aferin,72855
fikrim,72790
duyuyor,72788
gurur,72613
gelmek,72589
hatırlıyorum,72471
kendime,72468
dünyada,72446
öğrenmek,72437
bayanlar,72076
vakti,72035
in,72027
sesi,71983
herkese,71770
yazık,71718
serbest,71715
sona,71660
herşeyi,71604
yaptığım,71582
iyilik,71443
istiyorsunuz,71332
şimdiye,71299
ifade,71246
dinleyin,71178
görev,70910
ikna,70898
getirdim,70868
kavga,70715
sekiz,70615
arabayı,70373
oldun,70162
hale,70019
sık,69913
istemedim,69852
arka,69819
hoşuma,69805
istemem,69791
üçüncü,69644
sırada,69614
verici,69594
karanlık,69499
gidecek,69490
Harry,69489
çekilin,69346
dava,69323
anlamına,69205
olayı,69205
dua,69118
kitap,69070
gider,68958
herkesi,68942
konuş,68898
güneş,68786
başıma,68679
edeyim,68656
önceki,68595
resmi,68557
veriyor,68327
mesela,68318
okul,68308
kelime,68267
suçlu,68199
altın,68181
yapmayı,67972
etmiş,67932
elini,67908
olabilirim,67643
düşünüyordum,67627
üst,67620
telefonu,67555
günün,67486
birileri,67462
bölüm,67420
duruyor,67375
güvende,67303
sürece,67204
yıllar,66930
adın,66884
mavi,66779
deniz,66758
ellerini,66742
Amerikan,66710
zengin,66620
sigara,66204
satın,66167
kendin,66163
şef,66095
James,66059
hayatı,66037
düşünmüştüm,66012
gücü,65983
kadının,65891
öldürdü,65853
kadınlar,65826
olman,65814
ileri,65800
olacağız,65644
içeride,65548
kaldım,65516
kalmadı,65460
Noel,65413
kalp,65393
tehdit,65347
edelim,65334
duymak,65291
yapıyorsunuz,65209
olanlar,65159
kimseyi,65133
aptalca,65102
kapat,64959
söylemiştin,64902
söyleyeceğim,64845
gittim,64841
değer,64824
saçmalık,64768
verdin,64725
yapıyoruz,64705
mıyım,64578
kutsal,64572
sizden,64556
yolunu,64499
nedeni,64407
salak,64260
ettiğini,64199
yapabilir,64087
yo,64067
gideceğim,63990
çalışan,63961
isteyen,63941
iyidir,63893
bira,63590
annesi,63549
güven,63433
yaklaşık,63349
gir,63329
itiraf,63326
tanıyorum,63287
istediği,63286
söyleyin,63250
olmayı,63205
alıyor,63139
gerekecek,63064
derece,63043
birazdan,62991
parça,62940
birinci,62869
kimi,62829
isterdim,62782
gitme,62743
Paul,62684
almış,62638
duyuyorum,62585
's,62506
çıkıp,62472
ön,62396
yaşam,62243
ortak,62200
alıyorum,62162
hayatımı,62160
kalacak,62149
geriye,62117
ortadan,62096
tebrikler,62046
karım,62038
edip,62032
biliyorsunuz,62021
elde,61940
döndü,61903
gerekli,61889
severim,61875
baylar,61866
balık,61843
etmez,61769
farkında,61744
imkansız,61683
önceden,61650
ayak,61599
yaşamak,61573
kulak,61555
koy,61462
niçin,61407
albay,61363
inan,61321
verme,61259
dışı,61236
götür,61204
gördüğüm,61117
endişelenme,61110
ismi,61070
park,61044
majesteleri,61029
zeki,61027
yapmadım,60957
saygı,60901
elimden,60898
hediye,60803
korumak,60790
polisi,60788
mantıklı,60778
çeşit,60635
gitmiş,60599
geldiğinde,60559
hoşuna,60498
ayağa,60459
defol,60417
arıyor,60406
cehenneme,60406
zamanlarda,60387
söyler,60267
muydu,60205
destek,60112
yanımda,59998
hani,59806
verecek,59677
hayatın,59615
kişisel,59448
rica,59386
yaramaz,59291
inanıyorum,59217
yoldan,59139
yaz,59131
insanın,59107
kadını,58987
alacak,58981
okula,58973
şuraya,58971
Max,58963
alt,58944
yüce,58866
ediyoruz,58750
kalsın,58682
giden,58581
yolda,58566
asker,58556
çalıştım,58394
Ray,58327
zorundasın,58215
çift,58210
olurum,58173
dünyayı,58129
evin,58122
epey,58065
tarafta,57990
neredesin,57950
ee,57939
Henry,57866
sol,57832
sıradan,57664
Jimmy,57662
aşırı,57657
türlü,57613
hikaye,57608
şanslı,57607
olduğumuzu,57482
yiyecek,57433
ilgisi,57417
haline,57346
korkarım,57332
buralarda,57282
geleni,57280
edildi,57279
teğmen,57164
iyice,57152
bildiğim,57134
Bob,57103
sahte,57080
bilmiyorsun,57074
işten,57071
yaptık,57046
nesi,57026
çıkmak,56830
akşamlar,56795
gitmeliyim,56749
olmadığı,56733
istediğimi,56728
bayağı,56631
önemi,56604
pis,56584
erkekler,56503
arabaya,56468
gemi,56440
unut,56394
l,56389
arıyorum,56326
kafa,56166
peder,56146
plan,56098
Alex,56094
gerekirse,56086
müthiş,56019
you,56018
mesele,55815
edersin,55789
muydun,55776
öylece,55700
baştan,55698
Jim,55634
Allah,55630
gördünüz,55612
gelmiyor,55600
yerden,55559
Mary,55498
derin,55497
ta,55496
anlamadım,55453
yoluna,55450
Bill,55424
oyunu,55411
kalmış,55384
açın,55358
yapman,55334
buydu,55312
mal,55306
gibiydi,55306
bey,55203
babanın,55190
buradasın,55156
gelmedi,55145
iptal,55025
hayvan,54955
birşeyler,54946
şimdilik,54911
kaza,54874
grup,54861
sarhoş,54770
adamla,54561
değerli,54540
olanları,54477
çavuş,54477
kapalı,54461
oğlu,54441
etmeyi,54429
yardıma,54310
miydin,54261
yıldız,54090
ders,53837
başlıyor,53768
adamları,53745
olduğunda,53712
istiyorlar,53634
profesör,53631
gözlerini,53627
söylemişti,53564
Sahi,53478
çıkıyor,53428
öldürmeye,53389
sorunu,53387
olabilirsin,53363
veririm,53336
etmeyin,53313
başladım,53293
istersin,53250
sanmıştım,53225
annemin,53216
can,53190
metre,53187
koş,53164
dünyaya,53162
dene,53122
kat,53093
Tony,53016
dahil,52960
olmam,52931
arkasında,52920
arama,52823
seksi,52813
iyiydi,52750
zorundayız,52716
korkuyorum,52664
yapabilirsin,52657
test,52581
b,52501
geçmiş,52427
şanslar,52420
özgür,52395
vur,52350
buyurun,52312
sevdim,52296
araya,52181
yarısı,52095
işine,52074
akıllı,52069
başarılı,52048
gösteriyor,51941
aklıma,51867
kurtarmak,51775
olduğunuzu,51762
muyum,51662
olsam,51603
sürpriz,51566
ciddiyim,51537
piç,51517
elimde,51494
uyan,51464
aradı,51458
çalış,51416
hizmet,51378
çay,51374
parmak,51347
demiştim,51308
elimizde,51300
bekliyorum,51284
konuyu,51195
günde,51173
edebilirim,51160
Danny,51115
sonuna,51092
zamana,51070
ailesi,51021
getirin,50984
tutun,50983
ziyaret,50970
kuzey,50958
alayım,50880
bomba,50874
hedef,50844
kafayı,50803
doğal,50755
sağlam,50708
kaybettim,50674
ölmek,50672
bazıları,50656
diğerleri,50640
geçiyor,50613
tedavi,50573
of,50544
Nick,50516
kadarıyla,50426
konuşuyor,50388
olanı,50308
daima,50308
gittiğini,50290
avukat,50277
zayıf,50252
yazıyor,50197
aldık,50174
yeşil,50135
Sarah,50086
hapse,50075
alman,50052
evinde,50041
olduklarını,50037
sevgilim,50014
saldırı,49964
mıyız,49933
aramızda,49880
Lee,49805
düzgün,49745
derhal,49669
sever,49667
deme,49656
girdi,49603
giriş,49600
sevdiğim,49573
ederiz,49536
genelde,49436
güney,49390
üzgün,49261
buldu,49207
not,49176
şurada,49165
kaldır,49165
çalışma,49115
oturup,49107
düştü,49101
askeri,49067
konuşmaya,49036
güzeldi,48975
kime,48921
Tanrı'nın,48885
alırım,48874
söylemem,48841
çalışmak,48751
buz,48698
çocukların,48609
rüya,48607
sorunun,48606
değildim,48583
bilim,48575
ilaç,48564
arıyorsun,48470
diyeceğim,48460
sayılmaz,48399
evli,48369
idare,48328
olacaktır,48320
hoşçakal,48312
sayesinde,48291
şeker,48207
önüne,48207
olmasına,48131
ye,48128
sonuçta,48089
ailem,48058
gitmeliyiz,48051
işimiz,48037
konuşabilir,47985
söylediler,47957
haberi,47939
işaret,47845
söyleyecek,47840
havaya,47690
zamanında,47618
ettik,47576
süredir,47531
elinden,47508
yatak,47493
şeytan,47403
mektup,47360
hallederim,47328
bilmiyoruz,47280
dönmek,47279
yüzünü,47246
fazlasını,47214
Billy,47211
şarap,47209
sandım,47207
kenara,47175
uçak,47109
kişinin,46978
etmem,46904
sırasında,46844
memur,46842
hazırım,46833
gelmez,46783
gelebilir,46769
yaşayan,46743
şerif,46727
masum,46683
dokuz,46676
İsa,46665
ararım,46644
harekete,46596
başlayalım,46545
başı,46493
it,46435
gideceğiz,46417
yargıç,46398
istedin,46397
peşinde,46341
yapayım,46336
madem,46325
düşman,46100
kanıt,46075
bakmayın,45973
yabancı,45932
ışık,45862
seçim,45829
hamile,45815
Johnny,45731
yan,45627
odasında,45610
evden,45594
bunlardan,45527
yemeğe,45510
adil,45501
çıkmış,45497
anlama,45469
oturun,45467
etrafta,45455
numaralı,45447
amca,45382
söylemeye,45366
will,45334
kurban,45297
yana,45289
aradım,45252
sıkıcı,45234
kardeşin,45227
teki,45225
yapın,45202
birazcık,45071
ünlü,45020
görmüş,44995
zamandan,44966
ruh,44931
öldürdün,44891
edeceğiz,44868
Tommy,44851
York,44844
gibisin,44762
şansı,44721
fırsat,44703
çıkan,44664
zamanki,44605
yağmur,44553
uh,44527
çekici,44493
sor,44470
to,44444
aşağıda,44411
kulağa,44401
la,44376
iyisin,44338
başında,44330
saatte,44321
intihar,44280
Jane,44197
sırf,44176
ihanet,44159
İngiliz,44152
silahını,44134
diyelim,44126
kahraman,44124
söylediğim,44122
zevk,44028
inanmıyorum,43974
polisler,43948
nasılsınız,43911
hatırlamıyorum,43900
kuş,43883
domuz,43818
bıraktım,43808
konuştum,43795
beyin,43769
hastaneye,43732
yakışıklı,43730
göstermek,43695
dünyadaki,43682
uzakta,43650
birer,43633
Afedersiniz,43605
geride,43569
geleceğim,43556
resim,43556
engel,43547
rapor,43534
veren,43498
söylemedim,43477
olursun,43469
olmuyor,43456
başla,43418
tarafı,43396
gelince,43358
başa,43313
karısı,43279
girmek,43258
parasını,43231
resmen,43224
kardeş,43189
savunma,43179
emir,43108
sorumlu,43103
yaptığımı,43030
Richard,42987
meşgul,42943
ters,42931
dan,42914
başlıyoruz,42906
araştırma,42833
eee,42831
getirdi,42821
öldür,42819
işimi,42796
sınıf,42786
çıkın,42753
bakmak,42740
kısmı,42721
aklını,42706
bulmaya,42698
Jake,42648
ettiğim,42646
bıraktı,42629
hayatımın,42603
binlerce,42587
yarı,42584
tamir,42570
yada,42558
etmiyor,42427
ortada,42419
canını,42403
olabileceğini,42276
olmuştu,42239
şüpheli,42201
fotoğraf,42187
değiller,42057
bol,42023
kişiyi,41986
top,41970
Bobby,41962
suyu,41945
kızgın,41923
söylemedin,41922
verdiği,41875
cesur,41868
isterseniz,41782
konusu,41750
oradaki,41666
bahse,41641
evlilik,41617
çıkarın,41547
çılgın,41514
budur,41508
arasındaki,41481
başından,41374
taş,41370
ihtiyaç,41340
cep,41314
bırakıp,41266
öğle,41261
babamı,41242
kör,41218
insanı,41156
iyisini,41138
yapabiliriz,41135
Walter,41135
kocaman,41110
nerde,41092
Charles,41090
dönüp,41090
odasına,41089
biliyordu,41079
canavar,41078
indir,41076
ayrı,41066
ediyorlar,41009
adında,40974
savaşı,40920
birbirimize,40909
yerlerde,40879
imdat,40858
geçiyorsun,40848
başkanı,40810
boktan,40810
şeyim,40800
anlaştık,40789
seyirler,40784
karın,40783
konuşalım,40704
öğrendim,40697
orda,40679
ardından,40678
itibaren,40596
gerekmiyor,40553
girip,40538
ettiği,40536
bakıyorum,40440
fazlası,40435
yapacağımı,40422
Mark,40418
kedi,40389
mutluyum,40370
kaçtı,40365
kiminle,40348
şükür,40345
bölge,40344
uzay,40276
sıradaki,40261
göremiyorum,40248
aşağıya,40226
edemem,40207
veremem,40200
odada,40137
yapamazsın,40115
çalışıyoruz,40080
orta,40078
tutmak,40031
girecek,40028
hatırladın,40019
söylerim,39997
izi,39988
hariç,39963
barış,39953
döneceğim,39946
nasıldı,39890
iz,39885
gittin,39875
bilgisayar,39857
ceset,39838
Los,39837
FBI,39825
kocam,39796
üzerinden,39775
buradayız,39773
oynamak,39756
der,39683
hangisi,39656
odası,39650
topu,39591
bağlantı,39580
arkadaşlar,39579
müdür,39570
prenses,39523
özledim,39517
neymiş,39503
dönüyor,39479
annenin,39468
Emredersiniz,39416
girin,39408
farkındayım,39338
and,39330
umut,39273
dediğim,39246
yapmamız,39215
degil,39178
geleceğini,39093
edeceksin,39088
anlaşılan,39070
Steve,39064
dokunma,38979
görüyorsun,38962
derken,38951
Amerika,38931
sormak,38930
çıkış,38930
kitabı,38882
değilse,38866
sizce,38838
birbirimizi,38830
yapmamı,38797
nasıI,38774
kurşun,38758
Eddie,38747
filmi,38704
Robert,38694
fikrin,38690
gördü,38664
enerji,38641
yukarıda,38618
görüşmek,38588
ettiler,38584
üzüldüm,38536
konuşmayı,38461
geliyorlar,38444
filan,38422
sır,38349
alalım,38316
maalesef,38304
içindeki,38304
sayılır,38252
kıza,38191
cinsel,38172
spor,38162
şimdiden,38155
eline,38133
hayatımda,38114
pazar,38093
yapılan,38083
yaptığımız,38070
tavsiye,38069
kurt,38053
kendisini,38040
numarası,38035
bunca,38029
benzer,38020
problem,38008
yaparsın,37962
sistemi,37943
binbaşı,37898
vereyim,37894
yüzde,37876
demiştin,37850
polise,37847
öldüğünü,37836
peşinden,37808
dönerim,37804
mücadele,37790
doğu,37771
çalıştı,37712
yapacağını,37670
bul.,37666
don,37650
